ssx10mag10cp930,ssx10pab20ct001,ssx10pab10ct001,ssxtg_2ce003,ssx10lca10ct001,ssx10pab10cf001,ssx10lbg11cp920,ssx10lbg40cp920,ssx10pab60ct001,ssx10pab30ct001,ssx10maa01cp001,ssx10lca20cf001,ssx10maa01ct001,ssx10pab30cf001,DateTime
10.458593,43.915627,30.307322,53.782925,45.0033,3494.7642,0.4965199,104.31815,44.545456,29.811338,6.1987953,205.0058,488.6982,3479.7292,2024-07-10 17:58:04.114577
10.45588,43.91392,30.307251,53.788036,45.0014,3494.7683,0.49662587,104.31759,44.543537,29.811234,6.1986837,205.0188,488.70047,3479.7344,2024-07-10 17:58:05.114577
10.458618,43.904778,30.307096,53.759117,45.00214,3494.786,0.49682,104.318565,44.536297,29.811026,6.197285,205.027,488.70538,3479.7542,2024-07-10 17:58:06.114577
10.457567,43.900253,30.306984,53.758152,45.001595,3494.7957,0.49697405,104.317726,44.53245,29.810877,6.197086,205.04753,488.71088,3479.7659,2024-07-10 17:58:07.114577
10.456673,43.898594,30.306932,53.762283,45.00107,3494.7998,0.49705762,104.31741,44.531136,29.810806,6.19718,205.0661,488.71417,3479.7715,2024-07-10 17:58:08.114577
10.456663,43.898174,30.306915,53.765488,45.001034,3494.8015,0.4970979,104.31753,44.530964,29.810781,6.1972938,205.08148,488.7159,3479.7737,2024-07-10 17:58:09.114577
10.457089,43.898067,30.306915,53.765438,45.0012,3494.8022,0.49710864,104.317825,44.53106,29.810781,6.197324,205.09018,488.71643,3479.7744,2024-07-10 17:58:10.114577
10.457787,43.898254,30.306923,53.764317,45.001617,3494.8022,0.4971074,104.3182,44.531357,29.810791,6.1973314,205.0943,488.71637,3479.775,2024-07-10 17:58:11.114577
10.458537,43.89848,30.306932,53.762543,45.002098,3494.8022,0.49710006,104.318596,44.531685,29.810806,6.19732,205.0951,488.71606,3479.7744,2024-07-10 17:58:12.114577
10.459428,43.898598,30.306946,53.75913,45.002773,3494.8018,0.49708828,104.31902,44.53196,29.81082,6.1972675,205.09224,488.71542,3479.7742,2024-07-10 17:58:13.114577
10.460214,43.898495,30.306952,53.754704,45.00349,3494.8018,0.49707592,104.31946,44.532116,29.810831,6.1971965,205.08592,488.71466,3479.7737,2024-07-10 17:58:14.114577
10.460789,43.898106,30.306952,53.749813,45.00433,3494.8018,0.49706873,104.319855,44.53218,29.810835,6.197139,205.07736,488.71393,3479.7737,2024-07-10 17:58:15.114577
10.461197,43.897003,30.306948,53.742794,45.00526,3494.8015,0.4970668,104.320335,44.532085,29.810833,6.1970806,205.06256,488.71338,3479.7734,2024-07-10 17:58:16.114577
10.460901,43.894558,30.30691,53.73056,45.006416,3494.8025,0.49707776,104.32017,44.53104,29.810797,6.196866,205.0398,488.71213,3479.7742,2024-07-10 17:58:17.114577
10.460827,43.89393,30.306906,53.726242,45.0063,3494.8025,0.49706447,104.32011,44.530487,29.810795,6.1967077,205.0321,488.71143,3479.7737,2024-07-10 17:58:18.114577
10.46119,43.89359,30.30691,53.722572,45.006435,3494.8025,0.4970499,104.320206,44.530247,29.810799,6.196577,205.02611,488.71072,3479.7737,2024-07-10 17:58:19.114577
10.461841,43.89349,30.306915,53.719585,45.006897,3494.8025,0.49703833,104.320404,44.53027,29.810806,6.196494,205.0215,488.71017,3479.7734,2024-07-10 17:58:20.114577
10.462705,43.89348,30.306923,53.71662,45.007538,3494.8025,0.4970268,104.32068,44.530415,29.810814,6.196419,205.01733,488.70963,3479.7734,2024-07-10 17:58:21.114577
10.463618,43.89356,30.306929,53.714108,45.008236,3494.8022,0.49701658,104.320984,44.530636,29.810827,6.1963625,205.01385,488.70914,3479.773,2024-07-10 17:58:22.114577
10.464536,43.893654,30.306936,53.711872,45.009003,3494.8022,0.49700835,104.321266,44.53089,29.810835,6.1963177,205.01067,488.70868,3479.773,2024-07-10 17:58:23.114577
10.465551,43.893764,30.306946,53.709404,45.009758,3494.8022,0.49699816,104.321594,44.531147,29.810846,6.196258,205.0076,488.70822,3479.773,2024-07-10 17:58:24.114577
10.466528,43.893906,30.306952,53.707344,45.010513,3494.8018,0.4969894,104.32193,44.531437,29.810858,6.1962123,205.0048,488.70782,3479.7727,2024-07-10 17:58:25.114577
10.46758,43.89401,30.306961,53.704884,45.011333,3494.8018,0.49698058,104.3223,44.53172,29.81087,6.196158,205.0015,488.70743,3479.7727,2024-07-10 17:58:26.114577
