ssx10maa01cp001,ssx10maa01ct001,ssx10lbg40cp920,ssx10mag10cp930,ssx10lca10ct001,ssx10lbg11cp920,ssx10lca20cf001,ssx10pab10cf001,ssx10pab30cf001,ssx10pab10ct001,ssx10pab30ct001,ssx10pab20ct001,ssx10pab60ct001,DateTime
10.1201689273137,43.5601924224679,30.1107721878191,45.1993058191266,3497.41207697723,0.501430917721406,103.982159962425,44.1070965896212,29.5630472717713,6.22061936829711,202.947474060361,489.65094439017,3482.39647696028,2024-07-03 17:20:47.095351
10.1200660618278,43.5599646907333,30.110746660402,45.2003084072273,3497.41216799583,0.501390664921364,103.981469854467,44.1067386814174,29.5630153519041,6.22061763350217,202.877096457311,489.747397021332,3482.39656782345,2024-07-03 17:20:47.818066
10.1198881201542,43.5596364221726,30.11071262243,45.2016231328954,3497.41257997984,0.501331269928793,103.98071152182,44.1062634164498,29.56297279071,6.22069473514769,202.803383253656,489.842226388525,3482.39697428834,2024-07-03 17:20:48.532770
10.1197074813363,43.5593435162815,30.110682840949,45.2027534259834,3497.41294590493,0.501275258102882,103.979746265051,44.1058549609569,29.5629355516941,6.22084567883444,202.761745653401,489.895705274669,3482.3973367567,2024-07-03 17:20:49.248197
10.1195652529456,43.5590855558006,30.1106573150445,45.2037077468888,3497.41329972447,0.50122563449074,103.978778331518,44.1055086821784,29.5629036338929,6.22102655638494,202.743176226374,489.922922356693,3482.39768557566,2024-07-03 17:20:49.969376
10.1194517588698,43.5587600719729,30.110623283338,45.2049599551323,3497.41364136772,0.501157656291529,103.977527728226,44.1050639992646,29.5628610802091,6.22125154452537,202.741311116787,489.931038602898,3482.39802258363,2024-07-03 17:20:50.681950
10.119442550204,43.5585000365602,30.1105935089525,45.2060372260549,3497.41373666376,0.501096186787174,103.976495133473,44.1046933661539,29.5628238496749,6.22137628729347,202.750656629316,489.907208407056,3482.39811872745,2024-07-03 17:20:51.415262
10.1194796921128,43.5582266267003,30.1105594828237,45.2072479741178,3497.41381853097,0.501023457761304,103.975236520427,44.1042901046803,29.5627813027784,6.22142148987565,202.770561307844,489.845700478013,3482.39820065707,2024-07-03 17:20:52.132994
10.1195132681836,43.5580284055774,30.1105297128667,45.2082900341054,3497.41367959485,0.500950585615108,103.985261533777,44.10396775871,29.5627440777812,6.22132703142834,202.796015650303,489.766832368711,3482.39805219888,2024-07-03 17:20:52.847876
10.1195271765424,43.5579080284787,30.1105041987581,45.2091707006367,3497.41337139141,0.500860741740056,103.988387808635,44.1037134247886,29.5627121741522,6.22121868237766,202.823360975995,489.68845031114,3482.39776263473,2024-07-03 17:20:53.562446
10.1195236826274,43.5577304297447,30.1104701787306,45.2103274072623,3497.41332449168,0.500716798472779,103.983299570585,44.1033854502734,29.5626696349638,6.22103762788222,202.865882677048,489.575918587192,3482.39771729267,2024-07-03 17:20:54.278270
10.1195244637499,43.5575984343317,30.1104404134109,45.2113235179994,3497.41317541275,0.500585368360183,103.978815685937,44.1031195233145,29.562632415884,6.22092273540023,202.907071052558,489.480329649064,3482.39757361726,2024-07-03 17:20:54.993117
10.1195984177533,43.5574639888367,30.1104063962013,45.2124441341025,3497.41308836535,0.50043958021185,103.977778335323,44.1028362341423,29.562589880572,6.22076425184641,202.952546063269,489.383748041976,3482.3974903443,2024-07-03 17:20:55.709823
10.1197392460182,43.5573763382864,30.1103766347804,45.2134095077043,3497.41281554414,0.50031846421554,103.976936197626,44.1026119374375,29.5625526664395,6.22056782895899,202.984838103491,489.315319917455,3482.39722583056,2024-07-03 17:20:56.428765
10.1198773941046,43.5573259003975,30.1103511269254,45.2142259789322,3497.41255404633,0.500219421362087,103.975146015596,44.102439328463,29.5625207710687,6.22032351254531,203.003708294627,489.270099874436,3482.39696818864,2024-07-03 17:20:57.156358
10.1200106683682,43.5572959724126,30.1103171178625,45.2152991755797,3497.41209530824,0.500075690314187,103.986303881879,44.1022387420919,29.5624782458194,6.21988046024863,203.013426006088,489.228183610606,3482.39651975449,2024-07-03 17:20:57.877958
10.1200702263205,43.5573033403141,30.110287361677,45.2162240419838,3497.41164512207,0.499923544321761,103.9856688241,44.1020911696951,29.5624410385385,6.21948429309281,203.006601074636,489.207378139759,3482.39607923285,2024-07-03 17:20:58.599094
10.1201364182895,43.5573052935571,30.1102533543391,45.2172651630736,3497.41134558512,0.499736586943394,103.97892346533,44.1019357472317,29.5623985160829,6.21889076358891,202.984232944511,489.193577652516,3482.39578501648,2024-07-03 17:20:59.319304
10.1202041695161,43.5573195569172,30.1102235990335,45.2181625540063,3497.41106697078,0.499569830137041,103.975866470588,44.1018180559705,29.5623613105669,6.21829905388931,202.954982281852,489.181127359525,3482.39551280116,2024-07-03 17:21:00.033142
10.1202605440962,43.557342682641,30.1101980965174,45.2189218660366,3497.41081911296,0.499435777565232,103.97798233651,44.1017314608396,29.5623294226355,6.21794975476162,202.92538744833,489.183089701425,3482.39526779609,2024-07-03 17:21:00.748095
10.1203883809661,43.5573606050323,30.1101640926464,45.2199204346697,3497.41062985564,0.499249406767609,103.988200712785,44.1016235774969,29.562286905292,6.21757781557247,202.882085071619,489.194237015042,3482.39508062504,2024-07-03 17:21:01.472195
10.1205762189912,43.5574075082874,30.1101343421784,45.2207815671785,3497.41027886819,0.499070330429793,103.984729212974,44.1015538256997,29.5622497062727,6.21719780723884,202.843531681787,489.197369259221,3482.3947357667,2024-07-03 17:21:02.186951
10.1208107973546,43.5574929002526,30.1101003442019,45.2217518038737,3497.40975373145,0.49886905777063,103.978270541725,44.1015011144364,29.5622071964781,6.21668578829619,202.803397996762,489.196444161709,3482.3942192107,2024-07-03 17:21:02.900078
10.1209553661306,43.5575861311231,30.1100748472223,45.222470067245,3497.40927135646,0.498725048239621,103.9763550786,44.1014839834609,29.5621753161593,6.21629184305262,202.777655181599,489.195426967534,3482.393745401,2024-07-03 17:21:03.619138
10.1210810167178,43.5576888671908,30.1100493508898,45.2231805179915,3497.40881386081,0.498588355889081,103.97575497309,44.1014798497665,29.5621434368831,6.21591210889612,202.756343543222,489.196633891117,3482.39329537927,2024-07-03 17:21:04.336961
